d_company,fecha,Price,id_country,id_sector,Revenue:Q
911,2022-11-02,29.08,11,3,-9.437272179
77,2022-11-02,385.03,11,4,-9.509158166
121,2022-11-02,236.13,11,8,-1.882323074
1356,2022-11-02,15.43,11,2,-16.21548928
562,2022-11-02,31.46,11,9,-17.06990139
343,2022-11-02,204.35,11,8,-5.855519947
753,2022-11-02,49.18,11,9,-0.609323105
727,2022-11-02,149.26,11,7,12.23346582
758,2022-11-02,190.64,11,4,0.659300057
726,2022-11-02,113.12,11,5,-17.48360148
744,2022-11-02,167.62,11,5,-1.02905118
8,2022-11-02,170.43,11,8,-3.347718725
289,2022-11-02,57.11,11,5,-5.880381112
11,2022-11-02,126.97,11,2,7.312434865
1067,2022-11-02,30.11,11,4,-5.272615476
596,2022-11-02,75.82,11,7,14.39908038
351,2022-11-02,36.98,11,7,2.331704668
652,2022-11-02,17.8,11,2,-6.678233148
379,2022-11-02,167.1,11,4,17.78389501
277,2022-11-02,122.27,11,7,-8.452293798
854,2022-11-02,20.83,11,9,-13.76468996
322,2022-11-02,17.9,11,6,1.539897891
243,2022-11-02,312.42,11,4,-3.727698181
407,2022-11-02,38.12,11,7,-7.264138074
404,2022-11-02,46.56,11,7,-12.51350241
219,2022-11-02,238.81,11,5,2.505187922
563,2022-11-02,224.58,11,8,-7.04613016
200,2022-11-02,395.52,11,4,-16.86825814
874,2022-11-02,86.17,11,7,31.72260492
898,2022-11-02,38.18,11,10,4.061056785
792,2022-11-02,104.36,11,5,1.583844167
603,2022-11-02,80,11,10,3.730762355
1177,2022-11-02,52.1,11,2,-13.13915077
52,2022-11-02,294.34,14,1,-5.323617804
859,2022-11-02,76.78,11,3,-26.76459227
741,2022-11-02,52.14,11,10,4.66996371
72,2022-11-02,482.06,11,5,13.35860604
888,2022-11-02,55.51,11,2,-9.65839074
75,2022-11-02,185.71,11,10,-7.572194586
1323,2022-11-02,7.05,11,3,-28.20947116
547,2022-11-02,78.2,11,1,-22.24086281
398,2022-11-02,163.71,11,2,-1.391243048
549,2022-11-02,29.76,11,6,20.03017292
164,2022-11-02,114.73,11,6,30.27911016
1092,2022-11-02,232.09,11,2,-10.504209
240,2022-11-02,152.99,11,10,-13.80547631
122,2022-11-02,159.06,11,2,1.47046255
574,2022-11-02,322.89,11,1,-8.801111716
920,2022-11-02,44.12,11,5,-15.79173495
22,2022-11-02,319.82,11,4,-10.64280389
850,2022-11-02,45.74,11,3,-43.3139171
604,2022-11-02,77.23,11,7,-20.39102624
34,2022-11-02,270.37,11,10,10.83338739
190,2022-11-02,389.79,11,8,27.41908066
81,2022-11-02,85.78,26,8,-15.51167883
24,2022-11-02,99.4,11,8,15.23891682
16,2022-11-02,90.54,11,3,-57.11646908
254,2022-11-02,73.57,11,2,12.971433
426,2022-11-02,1238.81,11,8,-4.192507472
877,2022-11-02,35.11,11,10,-16.33277351
332,2022-11-02,60.64,11,4,-9.894348534
160,2022-11-02,53.45,11,4,-23.97968878
2,2022-11-02,220.1,11,4,-22.27417305
636,2022-11-02,153.21,11,9,-17.96972858
232,2022-11-02,148.62,11,8,4.603035756
1663,2022-11-02,90.47,11,10,-37.927958
535,2022-11-02,350.34,11,8,14.32206963
1108,2022-11-02,49.34,11,7,-7.851825518
118,2022-11-02,62.58,11,7,-0.673243415
725,2022-11-02,334.54,11,4,-18.25458719
331,2022-11-02,91.71,11,7,8.2123883
278,2022-11-02,256.11,11,2,-14.55321891
88,2022-11-02,84.37,11,2,4.88161045
588,2022-11-02,51.89,11,1,-16.39827962
276,2022-11-02,239.9,11,4,12.50051162
357,2022-11-02,453.74,11,2,7.632123995
558,2022-11-02,60.72,11,2,17.09364934
718,2022-11-02,68.87,11,4,-5.514314636
67,2022-11-02,273,11,3,36.86954317
1530,2022-11-02,12.86,11,10,-41.34426068
335,2022-11-02,39.53,11,1,-44.16986542
3214,2022-11-02,16.72,11,3,-17.19487502
1395,2022-11-02,16.47,11,3,-18.06201574
55,2022-11-02,77.28,11,11,11.75565236
82,2022-11-02,90.3,11,10,-27.9910906
986,2022-11-02,25.62,11,11,-9.308960024
915,2022-11-02,221.35,11,5,2.282950418
204,2022-11-02,225.4,11,5,-11.30240319
675,2022-11-02,84.38,11,2,-18.0664814
132,2022-11-02,530.3,11,5,21.77895171
1441,2022-11-02,16.35,11,10,-17.67371662
982,2022-11-02,43.37,11,11,19.75340827
306,2022-11-02,128.72,11,1,-13.36764001
15,2022-11-02,132.19,11,4,-32.2905241
822,2022-11-02,4129.72,11,10,-6.83405399
288,2022-11-02,148.61,23,4,-15.17079193
199,2022-11-02,71.1,11,6,22.44076694
422,2022-11-02,260.39,11,5,-6.806158632
731,2022-11-02,71.63,11,3,-4.776554677
409,2022-11-02,60.11,11,4,8.072638915
453,2022-11-02,59.06,11,6,-4.603366007
84,2022-11-02,75.12,11,4,2.490221607
207,2022-11-02,815.11,11,10,33.48234713
1465,2022-11-02,25.93,11,8,-17.78692373
402,2022-11-02,70.21,11,5,-3.023005278
389,2022-11-02,95.7,11,5,14.78776244
932,2022-11-02,118.54,11,1,-24.48479292
1019,2022-11-02,16.79,11,3,-43.3955994
311,2022-11-02,283.55,11,5,4.874526314
300,2022-11-02,114.5,11,4,-9.165198928
663,2022-11-02,316.45,11,4,8.106726868
94,2022-11-02,79.45,11,4,-13.1978608
1357,2022-11-02,40.39,14,5,-20.90746394
26,2022-11-02,178.24,11,7,7.691831835
653,2022-11-02,130.12,11,8,-11.92513567
23,2022-11-02,47.07,11,8,-1.080254687
487,2022-11-02,14.93,11,11,18.02372139
60,2022-11-02,89.38,11,7,-6.83528574
217,2022-11-02,103.24,11,6,18.2255706
1256,2022-11-02,67.29,11,11,-3.22212704
158,2022-11-02,252.92,11,6,13.97055739
148,2022-11-02,158.73,11,2,-3.395410837
900,2022-11-02,295.3,11,10,-27.97705481
431,2022-11-02,110.08,11,1,-15.16152784
606,2022-11-02,26.12,11,11,-5.542806287
559,2022-11-02,86.79,11,2,28.39478012
14,2022-11-02,132.94,11,7,-14.91047115
139,2022-11-02,127.73,11,2,15.96235306
95,2022-11-02,106.74,11,9,-29.3581309
291,2022-11-02,105.29,11,2,-0.53874778
868,2022-11-02,115.73,11,4,0.748672926
416,2022-11-02,56.61,11,11,-16.4570188
239,2022-11-02,283.02,11,9,-17.17609388
1112,2022-11-02,38.64,11,10,-8.295021995
1096,2022-11-02,84.48,11,4,-29.34091244
62,2022-11-02,112.5,11,4,-21.70172166
576,2022-11-02,136.78,11,5,17.81087651
671,2022-11-02,140.48,11,8,7.17178724
2144,2022-11-02,90.3,11,10,-13.92879518
569,2022-11-02,117.38,11,2,20.11759559
61,2022-11-02,94.15,11,5,1.118500535
310,2022-11-02,61.07,11,9,-7.309995186
1025,2022-11-02,60.51,11,9,-7.885357715
125,2022-11-02,740.48,11,8,13.5670621
585,2022-11-02,21.85,11,2,5.535015883
413,2022-11-02,130.32,11,5,0.201478762
349,2022-11-02,218,11,8,9.568422976
1199,2022-11-02,76.01,11,5,-21.5925812
428,2022-11-02,235.38,11,5,-4.934483653
1110,2022-11-02,41.87,11,5,26.83117944
270,2022-11-02,403.12,11,4,-11.94933825
386,2022-11-02,92.6,11,10,-7.932603324
941,2022-11-02,49.66,11,10,-36.64199848
90,2022-11-02,310.74,11,2,-15.00958219
50,2022-11-02,150.01,11,4,-15.52064633
435,2022-11-02,268.35,11,9,-20.22904288
135,2022-11-02,51.14,11,6,31.87211457
905,2022-11-02,49.49,11,4,-38.67381892
1337,2022-11-02,42.42,11,1,-33.61970795
237,2022-11-02,150.54,11,11,-4.317380199
134,2022-11-02,392.68,11,4,-18.9514979
201,2022-11-02,215.73,11,1,-19.35778983
1076,2022-11-02,146.66,11,2,-40.61580937
342,2022-11-02,111.61,11,9,-1.314826765
764,2022-11-02,83.39,11,4,-28.82952931
917,2022-11-02,220.03,11,5,4.023512674
909,2022-11-02,217.58,35,4,-14.77811135
144,2022-11-02,64.8,11,11,-9.89269406
1695,2022-11-02,36.5,11,5,-21.55598333
906,2022-11-02,73.28,11,5,-39.37860673
97,2022-11-02,84.58,11,10,13.64087864
468,2022-11-02,73.88,11,2,9.850618979
643,2022-11-02,165.95,11,8,-25.60753193
133,2022-11-02,211.97,11,8,-9.934527855
763,2022-11-02,213.05,11,2,-57.19050831
680,2022-11-02,34.94,11,2,-5.149830013
233,2022-11-02,281.11,11,4,-3.302262181
266,2022-11-02,81.45,11,7,-3.137190287
497,2022-11-02,104.66,11,2,-14.64222307
571,2022-11-02,113.55,11,3,-6.880432362
1220,2022-11-02,30.59,11,10,-7.515543853
708,2022-11-02,67,11,6,-8.83495443
129,2022-11-02,160.2,11,10,-29.57005189
296,2022-11-02,113.64,11,4,-8.868448205
661,2022-11-02,390.68,11,4,-8.817625807
1057,2022-11-02,208.4,11,8,-26.05014016
827,2022-11-02,79.44,11,4,-26.65546907
6,2022-11-02,214.98,11,10,-28.57333116
51,2022-11-02,158.49,11,4,-6.989355105
766,2022-11-02,67.2,11,5,-4.03729107
31,2022-11-02,490.98,11,8,-9.8961829
130,2022-11-02,70.29,11,10,13.96119589
103,2022-11-02,150.02,11,3,18.68671081
495,2022-11-02,211.41,11,10,3.486066095
323,2022-11-02,160.81,26,5,15.47251628
410,2022-11-02,557.71,11,5,-4.881545917
255,2022-11-02,182.31,11,2,8.374783881
745,2022-11-02,53.65,11,4,-20.18744339
178,2022-11-02,43.92,11,2,-8.406378654
752,2022-11-02,296.56,11,4,-24.84731543
597,2022-11-02,67.44,11,7,-26.58788699
817,2022-11-02,38.84,11,9,-23.56905827
577,2022-11-02,406.77,11,10,0.300826349
73,2022-11-02,192.53,11,5,-16.35994472
2258,2022-11-02,41.11,11,5,-18.09124978
71,2022-11-02,164.58,11,5,-6.363275849
564,2022-11-02,309.45,11,5,0.78820097
7,2022-11-02,543.43,11,8,9.17135262
1493,2022-11-02,113.13,11,8,-7.114530792
184,2022-11-02,41.75,11,2,-12.66459707
194,2022-11-02,125.83,11,6,9.783138099
710,2022-11-02,37.37,11,9,-31.53866286
627,2022-11-02,186.61,11,4,6.634286063
437,2022-11-02,169.33,11,5,-15.94804253
56,2022-11-02,37.71,11,3,-15.97578275
120,2022-11-02,310.01,11,8,18.34250263
1013,2022-11-02,27.5,11,10,-46.15002273
892,2022-11-02,10.07,11,8,0.824544938
394,2022-11-02,32.01,11,9,12.90270779
13,2022-11-02,200.95,11,4,-4.648900948
2004,2022-11-02,22.84,11,9,-37.66748554
560,2022-11-02,162.91,11,1,-4.852436868
719,2022-11-02,74.33,11,2,13.46581246
461,2022-11-02,35.81,11,7,-13.7209677
30,2022-11-02,140.75,11,7,-6.648626937
36,2022-11-02,101.82,11,3,-10.29074917
387,2022-11-02,12.68,11,3,-34.12986854
146,2022-11-02,155.22,11,5,-1.636912935
631,2022-11-02,295.74,11,8,-2.195917237
420,2022-11-02,90.25,11,11,-8.217101226
40,2022-11-02,46.88,11,2,8.707375201
444,2022-11-02,58.86,11,9,-33.72592615
628,2022-11-02,219.53,11,8,-29.65199562
934,2022-11-02,34.58,11,4,-35.86794695
703,2022-11-02,90.45,11,5,-1.286769037
1150,2022-11-02,33.57,11,1,-32.11054499
513,2022-11-02,29.66,11,9,-25.20486869
1267,2022-11-02,131.62,11,10,-27.48772309
286,2022-11-02,33.04,11,6,-1.515691106
485,2022-11-02,220.13,14,2,4.940963961
476,2022-11-02,583.98,11,5,19.7780559
1510,2022-11-02,67.13,11,10,-6.386838502
336,2022-11-02,65.31,11,11,-8.876868502
635,2022-11-02,104.27,11,5,28.31562793
371,2022-11-02,117.37,11,10,2.399341243
749,2022-11-02,236.03,11,4,-37.81647806
505,2022-11-02,107.69,11,8,-10.34462565
1248,2022-11-02,49.49,11,2,-11.95726093
152,2022-11-02,147.36,11,8,-15.29744961
